Date,Open,High,Low,Close,Volume
07/10/2015,"26,544","26,544","25,806","25,806","2,013,822"
07/09/2015,"25,315","26,789","24,823","25,806","3,661,570"
07/08/2015,"26,544","26,789","24,823","25,560","3,639,971"
07/07/2015,"26,544","27,527","26,298","26,544","2,556,170"
07/06/2015,"26,789","27,281","26,052","26,789","2,604,772"
07/03/2015,"25,315","27,035","25,315","26,789","1,681,952"
07/02/2015,"23,791","25,315","23,742","25,315","1,988,718"
07/01/2015,"23,988","24,037","23,250","23,840","1,161,881"
06/30/2015,"22,906","24,037","22,906","23,988","2,580,481"
06/29/2015,"21,726","23,201","21,677","23,103","1,629,689"
06/26/2015,"22,955","23,054","21,972","21,972","1,402,000"
06/25/2015,"23,054","23,299","22,857","23,054","1,419,780"
06/24/2015,"23,398","23,447","23,054","23,054","1,145,728"
06/23/2015,"23,349","23,447","23,103","23,398","1,156,225"
06/22/2015,"22,906","23,398","22,906","23,398","2,099,409"
06/19/2015,"22,021","22,857","21,972","22,857","5,203,746"
06/18/2015,"21,776","22,316","21,776","22,070","941,272"
06/17/2015,"21,628","22,169","21,579","21,825","554,412"
06/16/2015,"22,267","22,365","21,874","21,874","734,313"
06/15/2015,"21,431","22,267","21,431","22,267","1,531,774"
06/12/2015,"21,431","21,628","21,382","21,431","523,367"
06/11/2015,"21,431","21,923","21,087","21,481","1,841,876"
06/10/2015,"21,825","21,825","21,038","21,284","2,292,493"
06/09/2015,"22,120","22,267","21,579","21,726","1,405,906"
06/08/2015,"22,169","22,562","21,923","22,267","1,124,814"
06/05/2015,"21,628","22,464","21,481","22,169","2,181,090"
06/04/2015,"21,776","22,365","21,579","21,874","5,340,131"
06/03/2015,"22,611","22,857","21,628","21,874","2,833,213"
06/02/2015,"22,562","23,693","22,513","22,562","5,506,422"
06/01/2015,"21,284","22,611","21,284","22,464","2,456,546"
05/29/2015,"21,038","21,628","20,989","21,284","2,613,601"
05/28/2015,"20,940","21,726","20,891","21,186","2,855,551"
05/27/2015,"20,743","21,431","20,743","21,087","2,090,783"
05/26/2015,"20,645","21,431","20,596","21,137","2,271,376"
05/25/2015,"20,547","20,842","20,448","20,645","2,121,096"
05/22/2015,"19,809","20,792","19,662","20,743","3,279,742"
05/21/2015,"19,662","19,908","19,514","19,662","1,394,717"
05/20/2015,"19,220","19,514","19,170","19,465","1,543,003"
05/19/2015,"18,826","19,416","18,728","19,220","1,459,512"
05/18/2015,"18,630","19,023","18,531","18,974","1,132,463"
05/15/2015,"18,826","19,121","18,630","18,875","947,497"
05/14/2015,"18,581","18,925","18,581","18,826","390,399"
05/13/2015,"18,974","18,974","18,433","18,728","1,490,130"
05/12/2015,"19,220","19,220","18,826","18,974","1,683,437"
05/11/2015,"19,023","19,269","18,974","19,121","636,601"
05/08/2015,"18,482","19,220","18,335","19,023","2,107,974"
05/07/2015,"18,236","18,531","18,138","18,482","1,395,795"
05/06/2015,"18,187","18,384","18,040","18,236","874,320"
05/05/2015,"17,499","18,286","17,450","18,286","963,914"
05/04/2015,"17,794","18,040","17,450","17,499","1,040,061"
04/27/2015,"18,236","18,335","17,794","17,794","409,075"
04/24/2015,"18,286","18,335","18,187","18,286","376,586"
04/23/2015,"18,187","18,236","18,040","18,187","831,272"
04/22/2015,"18,040","18,236","18,040","18,187","1,362,553"
04/21/2015,"18,236","18,335","17,991","18,040","1,394,330"
04/20/2015,"18,433","18,433","18,138","18,335","1,071,208"
04/17/2015,"18,335","18,531","18,335","18,384","1,867,956"
04/16/2015,"17,991","18,482","17,941","18,335","2,552,529"
04/15/2015,"17,843","18,040","17,843","17,991","1,393,883"
04/14/2015,"17,991","18,040","17,843","17,892","2,219,336"
04/13/2015,"17,794","17,892","17,696","17,892","1,356,775"
04/10/2015,"17,597","17,892","17,597","17,696","1,151,973"
04/09/2015,"17,401","17,794","17,401","17,597","1,082,885"
04/08/2015,"17,548","17,597","17,401","17,450","2,115,420"
04/07/2015,"17,450","17,647","17,253","17,597","1,619,537"
04/06/2015,"17,450","17,548","17,450","17,450","744,831"
04/03/2015,"17,548","17,597","17,450","17,548","946,439"
04/02/2015,"17,204","17,597","17,155","17,548","1,156,591"
04/01/2015,"17,253","17,352","17,106","17,204","1,834,409"
03/31/2015,"17,253","17,499","17,204","17,253","1,418,336"
03/30/2015,"17,253","17,450","17,253","17,253","1,624,664"
03/27/2015,"17,204","17,499","17,155","17,352","3,279,518"
03/26/2015,"17,155","17,548","17,155","17,204","3,340,753"
03/25/2015,"17,253","17,450","17,204","17,401","1,435,282"
03/24/2015,"17,204","17,401","16,958","17,352","3,458,361"
03/23/2015,"17,696","17,794","17,253","17,302","2,420,375"
03/20/2015,"17,352","17,892","17,352","17,696","9,070,185"
03/19/2015,"17,499","17,499","17,352","17,450","2,737,373"
03/18/2015,"17,499","17,647","17,352","17,597","620,570"
03/17/2015,"17,450","17,745","17,450","17,548","1,765,566"
03/16/2015,"17,204","17,843","17,204","17,352","4,412,124"
03/13/2015,"18,187","18,384","18,040","18,040","1,013,167"
03/12/2015,"17,892","18,138","17,892","18,089","1,074,463"
03/11/2015,"18,089","18,138","17,892","17,941","1,173,233"
03/10/2015,"17,745","18,187","17,745","18,089","1,214,307"
03/09/2015,"18,335","18,335","17,745","17,892","2,401,516"
03/06/2015,"18,581","18,679","18,040","18,335","3,074,634"
03/05/2015,"19,023","19,023","18,630","18,630","1,776,328"
03/04/2015,"19,072","19,072","18,728","19,072","1,660,021"
03/03/2015,"18,826","19,170","18,679","18,925","2,048,753"
03/02/2015,"18,826","19,023","18,531","18,875","899,078"
02/27/2015,"19,416","19,416","18,630","18,875","1,716,740"
02/26/2015,"18,925","19,613","18,875","19,367","1,506,974"
02/25/2015,"19,121","19,613","18,728","18,728","1,812,438"
02/24/2015,"18,187","19,170","18,040","19,170","2,059,860"
02/13/2015,"17,843","18,089","17,843","17,941","789,954"
02/12/2015,"18,384","18,384","17,843","17,843","1,177,098"
02/11/2015,"17,892","18,335","17,843","18,236","1,081,848"
02/10/2015,"17,892","18,138","17,843","17,892","1,368,107"
02/09/2015,"17,597","18,040","17,450","17,794","2,057,256"
02/06/2015,"17,204","17,696","17,204","17,696","1,401,125"
02/05/2015,"16,467","17,204","16,467","17,155","1,657,316"
02/04/2015,"15,975","16,369","15,680","16,270","2,778,712"
02/03/2015,"17,499","17,597","16,369","16,369","3,036,734"
02/02/2015,"17,450","17,745","17,401","17,548","1,237,255"
01/30/2015,"18,089","18,089","17,499","17,548","2,362,252"
01/29/2015,"18,384","18,384","18,089","18,138","1,204,115"
01/28/2015,"17,843","18,482","17,696","18,384","2,729,805"
01/27/2015,"17,941","18,089","17,450","17,843","2,114,972"
01/26/2015,"18,236","18,433","17,991","17,991","1,014,286"
01/23/2015,"17,941","18,679","17,843","18,236","2,785,751"
01/22/2015,"17,401","18,138","17,155","17,794","3,874,109"
01/21/2015,"17,696","17,696","17,401","17,401","1,091,654"
01/20/2015,"17,401","17,745","17,352","17,696","2,649,569"
01/19/2015,"17,892","18,286","17,401","17,401","1,876,928"
01/16/2015,"18,089","18,089","17,745","17,843","1,379,377"
01/15/2015,"18,286","18,581","18,089","18,089","3,506,841"
01/14/2015,"18,089","18,728","18,089","18,384","7,199,340"
01/13/2015,"18,187","18,335","17,941","18,187","4,915,656"
01/12/2015,"18,187","18,581","18,040","18,286","7,547,037"
01/09/2015,"17,155","18,187","17,155","18,138","5,155,105"
01/08/2015,"16,565","17,204","16,516","17,008","2,043,016"
01/07/2015,"16,762","17,008","16,270","16,516","3,182,477"
01/06/2015,"15,680","16,713","15,680","16,713","3,427,133"
01/05/2015,"15,582","15,779","15,435","15,680","630,681"
