DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
12/9/2021,64634,65961,64567,65828,1446678
12/8/2021,65032,65961,65032,65496,764780
12/7/2021,63771,65961,63771,65164,1315573
12/6/2021,65032,66359,63306,63306,1644993
12/3/2021,65828,66890,64700,65032,1199386
12/2/2021,66558,66890,65563,65762,1187029
12/1/2021,65961,67354,65231,65695,956164
11/30/2021,69013,69013,65629,65629,2014047
11/29/2021,68549,69611,67023,67089,1282420
11/26/2021,70805,71800,69013,69677,1450596
11/25/2021,69677,71668,69411,71070,2347084
11/24/2021,65828,70075,65828,69544,2836995
11/23/2021,65695,65762,65164,65762,991878
11/22/2021,64567,65629,64435,65563,1626458
11/19/2021,64501,64965,64435,64435,621318
11/18/2021,65231,65231,64368,64368,1233745
11/17/2021,64501,65098,64501,65032,1281365
11/16/2021,64833,65364,64368,64501,1063610
11/15/2021,65231,65695,64501,64833,1257856
11/12/2021,65231,65231,64700,65164,1019908
11/11/2021,64899,65894,64368,65231,1681160
11/10/2021,64435,65164,64235,64766,1321299
11/9/2021,65032,65430,64368,64435,2163085
11/8/2021,65098,65297,64700,65164,1817690
11/5/2021,64700,65695,64368,64700,2374963
11/4/2021,65496,65563,64501,65297,1490982
11/3/2021,64833,65563,64567,65496,3551443
11/2/2021,64634,65032,64567,64965,1218073
11/1/2021,65098,65164,64368,64368,1623745
10/29/2021,64567,65297,64302,65032,1966276
10/28/2021,64103,64965,63771,64965,2800226
10/27/2021,62776,64036,62576,63771,2203320
10/26/2021,62444,62776,62112,62377,1107613
10/25/2021,63638,63638,62444,62444,1206168
10/22/2021,63041,63041,62377,62576,485240
10/21/2021,63306,63705,62377,62377,2002895
10/20/2021,63970,64169,62377,63041,2352358
10/19/2021,63771,64036,63174,63970,1383838
10/18/2021,63904,64368,63041,63705,2035747
10/15/2021,64235,64567,64036,64036,1102338
10/14/2021,64368,64501,63638,64169,2813035
10/13/2021,64965,65032,64368,64368,2344522
10/12/2021,65231,65231,64368,64368,1376604
10/11/2021,64368,65297,64235,64700,1775194
10/8/2021,64103,64368,63439,64368,1183714
10/7/2021,63439,64235,63041,64235,1276542
10/6/2021,63439,63439,62908,63439,1165178
10/5/2021,63107,63771,63107,63439,1599935
10/4/2021,63705,64036,62643,62776,1445623
10/1/2021,64567,65164,63572,63638,4613920
9/30/2021,65364,65430,64435,64501,1940809
9/29/2021,66027,66027,64700,65364,851430
9/28/2021,64899,65894,64700,65828,853691
9/27/2021,66027,66160,65032,65032,781959
9/24/2021,66027,66226,65894,66027,685213
9/23/2021,66094,66624,65364,66027,1142273
9/22/2021,65297,66027,65032,66027,1380673
9/21/2021,66027,66226,65032,65032,1298996
9/20/2021,64567,67023,64567,66094,3556266
9/17/2021,64700,65297,64501,64501,1541917
9/16/2021,65629,65629,64700,65098,859568
9/15/2021,65231,65231,64435,64435,1326875
9/14/2021,65098,65364,64368,65231,4146389
9/13/2021,65563,65695,65098,65098,1571906
9/10/2021,66226,66226,65430,65828,1416237
9/9/2021,66160,66425,65430,65894,1263131
9/8/2021,66359,66425,64235,66160,1398455
9/7/2021,66293,66890,66226,66359,1693517
9/6/2021,65961,66425,65961,66359,1474858
9/1/2021,65961,66293,63705,65961,1367563
8/31/2021,66027,66293,65231,65961,1527903
8/30/2021,65297,65961,64899,65894,2324321
8/27/2021,63705,65364,63705,64899,1667598
8/26/2021,64899,65695,64235,64235,1746411
8/25/2021,64368,65695,64235,64700,1686585
8/24/2021,65828,65828,64036,64368,1642733
8/23/2021,65695,66359,64103,64567,3218406
8/20/2021,67155,67620,65961,66425,2803692
8/19/2021,66823,68350,66226,68217,3944608
8/18/2021,67023,68018,66160,67023,2784855
8/17/2021,68018,68350,67023,67023,2909480
8/16/2021,66094,66757,65695,66757,3094383
8/13/2021,66293,66293,65231,66094,2363811
8/12/2021,66691,66890,66027,66293,1580194
8/11/2021,65894,67487,65762,66691,2579457
8/10/2021,65695,65828,65364,65695,2407212
8/9/2021,65098,65629,64833,65231,1772632
8/6/2021,66226,66226,65098,65098,1572961
8/5/2021,65032,66027,64965,65961,1699394
8/4/2021,65828,65894,65098,65364,1719738
8/3/2021,64435,65563,64368,65563,1838938
8/2/2021,64368,65496,63970,64368,1717176
7/30/2021,64567,65563,64501,65032,2351605
7/29/2021,64634,64965,64368,64965,1795990
7/28/2021,63107,64368,63107,64368,2246570
7/27/2021,64700,64766,63041,63041,4047985
7/26/2021,64036,64700,63506,63705,1945179
7/23/2021,65894,66226,64368,64368,2023541
7/22/2021,65629,66823,65032,66558,2257571
7/21/2021,66027,66691,65231,65695,2205732
7/20/2021,64899,67023,62046,66492,3896235
7/19/2021,66359,66492,63638,64368,3843491
7/16/2021,68018,68615,67023,68018,2437200
7/15/2021,66492,69345,66492,68018,3525222
7/14/2021,68615,68682,66359,67553,3491165
7/13/2021,70938,70938,67752,68615,3280643
7/12/2021,72663,72663,68416,71070,3715701
7/9/2021,72995,73725,70871,72862,4238917
7/8/2021,73791,74986,72331,73658,2069352
7/7/2021,74322,75251,70340,75251,4164172
7/6/2021,74654,76313,74322,74322,2605376
7/5/2021,75583,75583,73592,75384,3619256
7/2/2021,77242,77375,75649,76246,2663228
7/1/2021,77441,77507,76313,77242,3098904
6/30/2021,75649,77773,75649,77242,5028712
6/29/2021,74322,75649,73990,75649,3546018
6/28/2021,74720,74986,73725,74720,3557170
6/25/2021,73459,74853,72265,74720,3499137
